Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
308,,,,-1,-1
308,,,,-1,-1
312,,,,-1,-1
308,,,,-1,-1
308,,,,-1,-1
308,,,,-1,-1
445,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
442,,,,-1,-1
442,,,,-1,-1
442,,,,-1,-1
446,,,,-1,-1
313,,,,-1,-1
446,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
440,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
443,,,,-1,-1
440,,,,-1,-1
443,,,,-1,-1
444,,,,-1,-1
441,,,,-1,-1
441,,,,-1,-1
443,,,,-1,-1
443,,,,-1,-1
442,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
443,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
442,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
438,,,,-1,-1
442,,,,-1,-1
441,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
314,,,,-1,-1
444,,,,-1,-1
440,,,,-1,-1
444,,,,-1,-1
442,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
315,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
451,,,,-1,-1
446,,,,-1,-1
444,,,,-1,-1
316,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
447,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
443,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
447,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
451,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
453,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
454,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
452,,,,-1,-1
449,,,,-1,-1
451,,,,-1,-1
452,,,,-1,-1
451,,,,-1,-1
454,,,,-1,-1
453,,,,-1,-1
449,,,,-1,-1
453,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
318,,,,-1,-1
436,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
